univ_id,year,province,univ_type,ai_adopt,strat_gov,org_learn,dig_cap,univ_scale,fin_invest,prof_ratio
10161,2022,3,2,4.0624,4.3578,3.8443,4.2589,9.4741,14.1613,0.5086
10161,2023,3,2,4.023,3.9561,3.7756,4.827,9.3863,16.2079,0.4931
10161,2024,3,2,4.2996,4.5294,4.4104,5,9.5099,14.7668,0.5158
10161,2025,3,2,4.7301,4.5178,4.5915,5,9.3506,15.2605,0.5189
10162,2020,5,2,3.094,3.7198,3.3718,4.3317,9.2116,14.4846,0.4849
10162,2021,5,2,3.596,4.2695,3.8408,4.6024,9.1618,12.9901,0.4809
10162,2022,5,2,4.4067,4.7579,3.8428,4.7384,9.0908,14.5795,0.4984
10162,2023,5,2,4.1297,4.3769,3.9137,4.0464,9.2334,13.0563,0.5074
10162,2024,5,2,3.8846,4.4607,4.6187,5,9.0495,13.1384,0.5195
10162,2025,5,2,4.9399,4.7943,4.3077,5,9.2641,14.9775,0.4973
10163,2020,8,3,2.9322,2.8586,3.138,3.1935,7.4751,8.3552,0.3535
10163,2021,8,3,3.1152,3.1145,2.6675,3.3719,7.238,7.7596,0.3742
10163,2022,8,3,3.8058,3.3438,3.1266,3.5057,7.4722,8.5551,0.3576
10163,2023,8,3,3.2255,3.7961,3.6295,3.914,7.5809,10.2879,0.3713
10163,2024,8,3,3.6642,3.4843,3.7188,4.1503,7.574,8.8674,0.3926
10163,2025,8,3,3.6375,3.9384,3.5668,4.338,7.607,8.9694,0.3844
10164,2020,5,2,2.9767,3.6296,3.0266,4.3047,9.2378,9.1023,0.4497
10164,2021,5,2,3.8352,3.6244,3.5219,3.7553,9.0694,10.6514,0.4708
10164,2022,5,2,3.8337,4.7023,3.3139,4.5916,9.2452,11.7217,0.4496
10164,2023,5,2,4.2761,3.6914,3.5624,5,9.141,11.3032,0.4454
10164,2024,5,2,4.2935,4.2082,4.6619,4.8147,9.2641,11.3636,0.4783
10164,2025,5,2,4.7525,4.4687,3.9887,5,9.3868,11.8329,0.4426
10165,2020,1,3,2.9296,3.3082,3.0901,3.3058,8.4122,4.3727,0.3899
10165,2021,1,3,3.4146,3.0386,3.1168,3.9162,8.5802,4.3315,0.3785
10165,2022,1,3,3.7724,3.4201,3.3543,4.0462,8.6751,5.6328,0.4014
10165,2023,1,3,3.4738,3.377,3.1344,3.7624,8.3187,4.4407,0.3734
10165,2024,1,3,3.8223,3.1977,3.8514,4.3397,8.3971,4.211,0.3843
10165,2025,1,3,4.0242,4.1622,3.5733,4.6057,8.5036,6.2245,0.3801
10166,2020,31,3,3.4046,3.2502,3.4979,3.1426,8.3992,13.3951,0.4245
10166,2021,31,3,3.3035,3.4756,3.5972,4.0625,8.2558,14.3616,0.4472
10166,2022,31,3,3.9542,4.0171,3.3989,4.1988,8.3855,12.3357,0.4716
10166,2023,31,3,3.8026,3.6396,3.8263,4.6046,8.4971,14.0896,0.4362
10166,2024,31,3,4.08,4.042,4.0747,3.8958,8.1679,14.6314,0.4309
10166,2025,31,3,4.196,4.1344,3.9127,4.8122,8.3765,14.1407,0.4434
10167,2020,13,3,3.1091,3.3455,3.2108,3.8555,8.8957,10.059,0.3424
10167,2021,13,3,3.3911,3.5834,3.1808,4.316,9.0237,12.0799,0.3439
10167,2022,13,3,3.6369,3.9219,3.6376,3.8852,8.9986,9.3072,0.3099
10167,2023,13,3,3.6331,3.334,3.1721,4.5876,9.0691,8.6821,0.3327
10167,2024,13,3,4.3017,3.8814,4.0848,4.6481,8.8915,11.064,0.3266
10167,2025,13,3,3.9972,4.0747,3.9353,4.6221,8.9924,12.0266,0.3162
10168,2020,25,1,4.4078,4.3892,4.1632,5,10.3034,17.363,0.5663
10168,2021,25,1,4.5111,4.3658,4.3693,5,10.4415,18.9056,0.5564
10168,2022,25,1,4.0798,4.6354,4.52,5,10.329,18.3651,0.5871
10168,2023,25,1,4.0286,5,4.0593,5,10.3664,17.8539,0.5819
10168,2024,25,1,4.8712,4.9909,4.4107,5,10.4956,18.9607,0.5562
10168,2025,25,1,4.6381,4.9455,4.9365,5,10.4038,20.0139,0.5684
10169,2020,10,2,3.4274,3.7757,3.5523,3.845,9.5342,8.914,0.4866
10169,2021,10,2,3.6557,4.2228,3.6384,3.9175,9.2068,10.3576,0.5348
10169,2022,10,2,3.8451,3.6966,4.0844,4.5806,9.376,9.761,0.5303
10169,2023,10,2,4.4055,3.7971,3.8723,4.8158,9.2451,11.8327,0.5462
10169,2024,10,2,3.7059,4.3274,4.0191,5,9.4745,10.8853,0.5263
10169,2025,10,2,4.3621,4.6149,4.0236,5,9.4747,10.255,0.5173
10170,2020,25,3,2.4931,3.3979,3.2892,3.599,9.0535,8.6406,0.4258
10170,2021,25,3,3.0653,3.329,3.1144,4.0859,8.871,8.3028,0.4053
10170,2022,25,3,3.3273,3.4434,3.1672,4.2078,8.8955,7.2365,0.4245
10170,2023,25,3,3.5882,3.7925,3.4763,4.3117,8.8244,7.8094,0.4225
10170,2024,25,3,3.2322,3.6906,4.0999,4.2847,8.9834,7.3345,0.4276
10170,2025,25,3,4.1245,3.9688,3.9275,4.911,8.8657,10.0872,0.4441
10171,2020,6,3,2.9236,3.0982,2.5696,3.2831,8.0002,6.7401,0.3545
10171,2021,6,3,3.8443,3.4833,3.3118,3.7111,8.0133,6.582,0.3804
10171,2022,6,3,2.798,3.3644,3.3387,3.8627,8.0064,6.5812,0.3715
10171,2023,6,3,3.645,3.4118,3.8822,3.6741,7.872,6.1616,0.36
10171,2024,6,3,3.3106,3.2671,4.2349,4.0514,8.2176,8.2625,0.3719
10171,2025,6,3,3.8132,4.0278,3.6566,4.4283,7.943,7.5489,0.3747
10172,2020,27,3,3.3484,3.2502,2.3343,3.5665,9.0027,5.3863,0.4667
10172,2021,27,3,3.8819,2.7955,3.0914,3.8832,8.9554,6.6422,0.4538
10172,2022,27,3,3.0263,3.0185,3.5265,3.5499,8.8759,7.0034,0.464
10172,2023,27,3,3.2574,3.3336,3.7905,3.9239,8.9482,5.0934,0.4383
10172,2024,27,3,4.0175,3.6046,3.7092,3.9774,8.925,5.0705,0.4685
10172,2025,27,3,3.6481,3.6721,3.8006,4.1439,8.9017,5.2946,0.4553
10173,2020,20,2,4.1467,3.4629,3.4103,4.5015,9.3732,11.9683,0.4781
10173,2021,20,2,4.4644,3.5825,3.7286,4.189,9.4761,12.0006,0.4539
10173,2022,20,2,3.9651,3.8406,4.039,4.6306,9.4322,12.6973,0.45
10173,2023,20,2,4.0011,3.7218,3.8704,5,9.477,12.1049,0.4842
10173,2024,20,2,3.9879,5,4.0726,5,9.2943,12.2669,0.4511
10173,2025,20,2,4.7809,4.1581,3.9245,5,9.5739,13.2384,0.4698
10174,2020,7,3,3.4255,3.3574,3.7885,4.0216,9.8773,8.3861,0.4119
10174,2021,7,3,3.593,3.1612,3.1293,3.9904,9.7479,8.9828,0.4218
10174,2022,7,3,3.4626,3.5985,3.425,4.3477,9.6844,8.9878,0.4312
10174,2023,7,3,3.8149,3.9982,3.5949,4.1176,9.767,9.4196,0.4366
10174,2024,7,3,3.7805,4.2245,3.7228,5,9.6713,9.7014,0.4201
10174,2025,7,3,4.0624,4.216,4.1496,4.8601,9.72,8.8846,0.4342
10175,2020,5,3,3.5331,3.0321,2.9241,3.5606,8.8244,8.1995,0.3477
10175,2021,5,3,3.1097,3.5329,2.9503,3.9301,8.6286,7.6384,0.3249
10175,2022,5,3,2.9688,3.6434,3.3208,4.2676,8.7892,6.7276,0.3307
10175,2023,5,3,3.2025,3.6562,3.9665,4.1924,8.7019,9.1973,0.3547
10175,2024,5,3,3.9476,3.6039,3.5801,4.5972,8.7337,8.8432,0.3672
10175,2025,5,3,4.1061,3.9583,3.4992,4.6315,8.7778,7.9564,0.371
10176,2020,3,2,4.3775,4.1074,3.9073,4.6976,9.6409,11.9415,0.5618
10176,2021,3,2,4.1963,4.0196,3.6888,4.5879,9.5474,12.4321,0.5856
10176,2022,3,2,4.3288,4.2056,3.8443,4.8251,9.4615,12.7455,0.5695
10176,2023,3,2,4.5405,3.7112,3.7568,4.9687,9.5413,12.3973,0.5887
10176,2024,3,2,4.4058,4.1825,4.2216,4.781,9.5174,13.7031,0.5591
10176,2025,3,2,4.0312,4.5422,4.7342,5,9.5353,14.3463,0.5836
10177,2020,9,2,3.5717,3.6026,3.5297,4.3628,9.578,10.8584,0.4433
10177,2021,9,2,3.9097,3.7266,3.6851,4.3092,9.4666,10.4196,0.462
10177,2022,9,2,3.9307,4.2566,3.2986,4.6983,9.6089,10.3319,0.4706
10177,2023,9,2,4.2109,4.5031,4.1124,4.7118,9.4715,10.5058,0.4844
10177,2024,9,2,4.3218,4.1687,4.3143,4.9579,9.5994,11.094,0.4633
10177,2025,9,2,4.3858,4.1298,4.6247,5,9.4485,10.6584,0.4603
10178,2020,8,3,3.3183,3.1498,3.1126,3.4921,8.5612,9.5693,0.4766
10178,2021,8,3,2.8074,3.4531,3.3082,4.3509,8.742,8.2638,0.4871
10178,2022,8,3,3.3345,3.2623,3.8077,3.9967,8.6972,9.6973,0.4996
10178,2023,8,3,4.0551,3.3002,3.5613,4.0083,8.7379,9.9831,0.4789
10178,2024,8,3,3.4202,3.7633,3.3124,4.8699,8.7212,10.3327,0.4773
10178,2025,8,3,4.0052,4.1208,3.5514,4.6931,8.7292,10.5424,0.504
10179,2020,3,2,4.1033,3.6453,3.3957,3.6335,9.33,11.3541,0.4383
10179,2021,3,2,3.8991,4.1416,3.8327,4.0112,9.4502,10.105,0.4314
10179,2022,3,2,3.809,4.3889,3.8625,4.2804,9.1541,10.9239,0.4331
10179,2023,3,2,3.9868,4.5056,4.0852,4.8148,9.3174,10.988,0.4336
10179,2024,3,2,4.4434,3.8852,4.3581,4.9605,9.3298,12.0071,0.4404
10179,2025,3,2,4.5955,4.5405,4.4521,5,9.2604,12.7904,0.426
10180,2020,5,2,3.2348,4.0145,3.4799,4.1342,9.8424,12.1867,0.5286
10180,2021,5,2,3.9311,4.1069,3.6918,4.5888,9.6409,13.4898,0.512
10180,2022,5,2,4.0952,4.3583,3.6784,4.9948,9.7271,14.7936,0.5086
10180,2023,5,2,4.2375,4.6026,4.5356,4.5103,9.6114,14.236,0.5222
10180,2024,5,2,4.3414,4.2728,4.5006,5,9.5685,14.4777,0.5036
10180,2025,5,2,4.9706,4.5607,4.546,5,9.5039,15.5558,0.493
10181,2020,20,2,2.9952,4.2242,3.5805,4.0824,10.1124,11.2038,0.376
10181,2021,20,2,3.9501,4.0203,3.913,4.2285,10.1633,11.6693,0.3855
10181,2022,20,2,4.172,3.8813,3.8726,4.859,9.935,11.563,0.3892
10181,2023,20,2,4.2866,4.3132,4.1071,5,10.1413,12.463,0.4114
10181,2024,20,2,4.7455,4.4219,4.441,4.9313,10.2556,12.2863,0.4048
10181,2025,20,2,4.5081,4.4049,4.9775,5,10.138,13.6876,0.4047
10182,2020,14,3,3.5485,3.5582,3.5764,3.5461,8.7239,13.0085,0.2836
10182,2021,14,3,3.8181,3.5486,3.2791,4.7321,8.8933,11.7387,0.3042
10182,2022,14,3,4.1591,3.6925,3.4867,3.9836,8.8646,13.0812,0.3055
10182,2023,14,3,4.1757,3.5722,3.8739,4.4793,8.9181,12.7257,0.3333
10182,2024,14,3,3.9756,4.2793,3.7472,4.5772,8.803,12.5594,0.2992
10182,2025,14,3,4.1979,4.1656,3.8794,4.3456,8.9449,14.5995,0.3294
10183,2020,12,2,4.1156,3.8782,3.7039,4.0052,8.5742,12.2288,0.4336
10183,2021,12,2,3.544,3.7461,3.2106,3.5305,8.5225,10.6359,0.4494
10183,2022,12,2,3.4891,4.0677,3.5811,4.1182,8.4917,13.3137,0.4308
10183,2023,12,2,3.8542,4.1923,4.0029,5,8.5427,13.2618,0.4473
10183,2024,12,2,4.4943,4.028,4.1543,4.9812,8.4694,12.2208,0.4545
10183,2025,12,2,4.7962,4.7219,4.4494,5,8.6275,11.5853,0.4254
10184,2020,8,2,3.5606,4.032,4.0009,4.1221,9.8557,9.1156,0.424
10184,2021,8,2,3.7585,4.1645,3.8082,4.2916,9.9093,9.4238,0.4517
10184,2022,8,2,3.2597,3.7216,3.9157,4.5154,9.7487,9.7938,0.4205
10184,2023,8,2,4.3197,4.1146,4.1264,4.6595,9.8221,9.9999,0.4481
10184,2024,8,2,4.1622,4.3417,4.2348,4.9131,9.7617,9.0306,0.4226
10184,2025,8,2,4.2696,4.5186,4.3437,5,9.8371,10.6777,0.4173
10185,2020,24,1,3.9547,4.2704,3.9032,4.6495,9.471,14.6583,0.6076
10185,2021,24,1,4.3421,4.1829,4.1668,4.7028,9.7099,15.1252,0.5987
10185,2022,24,1,4.4479,4.5649,4.5644,5,9.4843,16.9127,0.5691
10185,2023,24,1,5,4.5975,4.7283,4.5912,9.6016,17.5969,0.5824
10185,2024,24,1,5,4.5232,4.9088,5,9.7284,16.9314,0.5815
10185,2025,24,1,4.851,4.4576,4.9586,5,9.5679,17.1698,0.5948
10186,2020,21,1,4.4573,4.5764,4.0155,4.6278,10.8524,11.9749,0.6185
10186,2021,21,1,4.3098,4.3297,3.9446,4.6912,11.0051,13.1106,0.5764
10186,2022,21,1,4.0959,4.5161,4.6128,4.9709,10.805,13.6122,0.5643
10186,2023,21,1,4.8097,4.6421,4.2293,5,10.91,12.4896,0.5791
10186,2024,21,1,4.4778,4.8541,4.4211,5,10.9202,13.2828,0.6002
10186,2025,21,1,4.9361,4.735,5,5,11.0933,13.1901,0.5775
10187,2020,17,3,3.0622,3.317,2.7631,3.7721,9.2331,4.441,0.4486
10187,2021,17,3,2.8344,3.1308,3.255,3.5593,9.3076,4.6853,0.4376
10187,2022,17,3,3.1063,3.5615,2.8215,4.0145,9.0971,4.669,0.4246
10187,2023,17,3,3.2539,3.1029,3.4157,4.2328,9.2877,5.3137,0.4153
10187,2024,17,3,3.7842,4.1442,3.9065,4.1123,9.2808,6.0161,0.412
10187,2025,17,3,4.2167,3.7125,3.4869,4.7042,9.3174,6.4925,0.4014
10188,2020,10,2,3.027,3.5459,3.524,4.5548,9.8975,11.9016,0.427
10188,2021,10,2,4.2235,3.9968,3.5303,4.4521,9.8569,12.7543,0.4381
10188,2022,10,2,3.7124,3.9097,4.0862,4.9307,9.7835,12.5866,0.4601
10188,2023,10,2,4.5551,4.5024,3.6805,5,9.9513,11.4835,0.4284
10188,2024,10,2,4.623,4.8004,4.5799,5,9.8814,11.8865,0.4473
10188,2025,10,2,4.7704,4.6265,4.3066,4.8222,9.9477,11.6065,0.4163
10189,2020,10,3,3.0727,3.0302,3.2346,3.9618,8.3584,8.1597,0.4326
10189,2021,10,3,3.0373,3.3231,3.506,4.0912,8.3695,8.4378,0.4247
10189,2022,10,3,3.975,3.4573,3.8655,4.4211,8.2424,8.8447,0.413
10189,2023,10,3,3.5927,3.2879,3.4918,4.4721,8.4697,9.4568,0.4398
10189,2024,10,3,3.4935,4.0748,4.0265,4.1834,8.3333,10.1185,0.4052
10189,2025,10,3,3.5461,3.7675,3.678,4.4381,8.2356,10.8017,0.4384
10190,2020,5,3,3.7925,3.885,3.3917,3.7101,8.7023,10.4739,0.3898
10190,2021,5,3,3.7161,3.5668,3.2787,4.1734,8.6384,11.3895,0.3769
10190,2022,5,3,3.5859,4.3,3.7136,3.8501,8.6256,12.2644,0.4016
10190,2023,5,3,4.0543,3.4833,3.863,4.306,8.6345,11.9355,0.3468
10190,2024,5,3,3.9639,3.9447,3.7871,4.2019,8.7535,12.5802,0.4039
10190,2025,5,3,4.2955,4.1875,3.8171,4.5417,8.6645,13.5543,0.4008
10191,2020,7,3,2.9988,3.2496,3.2733,4.1649,8.9349,10.668,0.3273
10191,2021,7,3,3.4495,3.5224,3.6077,4.3954,8.8215,11.9733,0.3387
10191,2022,7,3,3.4827,3.7547,3.4567,4.5666,9.1113,11.2258,0.3531
10191,2023,7,3,3.9168,3.9445,4.1765,4.3938,8.8375,11.7419,0.3319
10191,2024,7,3,3.9158,4.2246,3.6526,4.4446,8.8551,10.7887,0.3319
10191,2025,7,3,3.8785,4.3942,4.0945,4.5192,8.9862,12.3876,0.316
10192,2020,2,3,3.164,2.7077,2.6361,3.1062,8.8418,2,0.3813
10192,2021,2,3,2.5714,3.1117,2.938,3.7452,8.8203,2,0.3701
10192,2022,2,3,2.9901,2.9786,3.3775,3.7843,8.8854,2,0.3712
10192,2023,2,3,3.6655,3.2387,3.1571,4.3193,8.8053,2,0.383
10192,2024,2,3,3.8588,3.4117,3.6495,3.92,8.787,2.5694,0.3851
10192,2025,2,3,4.2218,3.8168,3.5871,4.424,8.9676,2.6437,0.37
10193,2020,14,2,3.396,3.7065,3.3775,4.095,9.6186,10.2887,0.3901
10193,2021,14,2,4.4164,3.5295,3.5891,4.9597,9.5966,8.9637,0.3684
10193,2022,14,2,3.9969,3.7679,3.891,5,9.666,9.3046,0.3853
10193,2023,14,2,4.3471,4.0786,4.3233,4.6408,9.3897,10.274,0.4143
10193,2024,14,2,4.124,3.9883,3.9575,4.4966,9.7758,9.8953,0.3939
10193,2025,14,2,4.7922,4.4443,4.2774,5,9.5347,12.1196,0.3762
10194,2020,22,2,3.5363,4.0512,3.5863,4.632,8.8774,17.0179,0.3026
10194,2021,22,2,3.4618,4.0139,3.6846,5,9.0209,17.338,0.3181
10194,2022,22,2,4.3211,4.3298,4.2455,4.9493,9.0635,18.1409,0.312
10194,2023,22,2,4.3648,4.2516,4.1882,4.9802,9.0834,19.0146,0.3055
10194,2024,22,2,4.7735,4.6002,4.6373,5,9.2261,18.6535,0.3015
10194,2025,22,2,4.6254,4.6369,4.2564,5,9.0157,20.3572,0.3337
10195,2020,15,2,3.443,3.6079,3.7132,4.3623,9.6872,11.006,0.4353
10195,2021,15,2,3.6252,4.1029,4.1033,4.8175,9.7225,13.7228,0.4229
10195,2022,15,2,4.3088,4.0976,4.079,4.8652,9.5865,12.635,0.3926
10195,2023,15,2,4.0738,4.2603,3.8716,4.8656,9.6352,13.5468,0.4196
10195,2024,15,2,3.9228,4.7086,4.022,4.8437,9.7225,12.9621,0.4288
10195,2025,15,2,5,4.6231,4.484,5,9.706,15.6306,0.4351
10196,2020,13,3,3.0806,3.3362,2.8781,3.8918,8.7501,8.0065,0.382
10196,2021,13,3,3.4932,3.9156,3.2842,3.602,8.6608,9.2761,0.3569
10196,2022,13,3,3.42,3.9326,3.3295,4.3941,8.9346,7.9298,0.3815
10196,2023,13,3,4.3678,4.032,3.5055,3.459,8.7524,10.5809,0.3814
10196,2024,13,3,3.8905,3.6272,3.7969,4.2432,8.9155,8.9374,0.3637
10196,2025,13,3,4.0142,4.1148,4.2389,4.3302,8.8845,10.4668,0.3619
10197,2020,25,2,3.7066,3.9075,3.6367,4.2444,9.4975,11.0988,0.4816
10197,2021,25,2,3.678,4.2644,3.6211,4.0418,9.4367,10.5812,0.4472
10197,2022,25,2,4.1441,4.143,3.7551,4.7772,9.4695,10.866,0.4527
10197,2023,25,2,4.62,3.9915,3.5872,5,9.5,12.2058,0.452
10197,2024,25,2,4.3611,4.5601,4.1803,4.4612,9.5707,11.5065,0.4726
10197,2025,25,2,3.9235,4.5991,4.5233,5,9.6487,12.3894,0.4558
10198,2020,11,2,3.7758,3.8656,3.6729,4.3348,8.8379,15.2372,0.4249
10198,2021,11,2,4.2737,4.1391,3.9158,4.7184,8.9686,14.5913,0.4547
10198,2022,11,2,4.3208,4.3374,3.9416,4.4535,9.2166,13.8126,0.43
10198,2023,11,2,4.1073,4.1178,4.2559,5,8.9313,14.1779,0.4284
10198,2024,11,2,4.9472,4.6761,3.9315,4.9242,8.9523,14.6274,0.4313
10198,2025,11,2,3.9769,4.7871,4.3753,5,9.127,15.8709,0.4367
10199,2020,16,2,3.2474,3.8065,3.9026,4.2928,9.4507,12.4434,0.4609
10199,2021,16,2,3.0493,4.0412,3.5586,5,9.5607,13.9855,0.5075
10199,2022,16,2,4.1232,4.3521,4.0331,4.4244,9.3898,15.1401,0.5095
10199,2023,16,2,3.9345,4.3753,4.0902,4.6406,9.4345,14.075,0.4926
10199,2024,16,2,4.777,4.3348,4.0953,5,9.4172,14.2764,0.4862
10199,2025,16,2,4.9775,4.4727,4.4876,5,9.4733,15.0685,0.5039
10200,2020,28,2,3.3971,3.7576,3.4274,4.1188,8.6386,10.1116,0.4702
10200,2021,28,2,3.9007,3.6424,3.9455,3.7017,8.3233,9.7582,0.4867
10200,2022,28,2,4.3362,4.1621,4.0617,4.5489,8.424,10.8914,0.4733
10200,2023,28,2,4.5136,4.2995,3.769,4.5403,8.3414,10.5645,0.4841
10200,2024,28,2,4.1027,4.19,3.9466,5,8.5926,11.4638,0.4727
10200,2025,28,2,4.7905,4.3712,4.1554,4.5647,8.6388,11.6566,0.4885
10201,2020,13,3,3.2337,3.0058,2.8743,4.1774,8.8065,5.1037,0.3828
10201,2021,13,3,3.1806,3.4952,2.9885,3.8448,8.7759,6.2853,0.4018
10201,2022,13,3,3.9434,3.2459,3.3736,4.0355,8.85,6.3909,0.4191
10201,2023,13,3,3.2547,3.7958,4.1002,4.3171,8.7341,7.4767,0.3932
10201,2024,13,3,3.7324,3.6324,3.8957,4.385,8.9652,6.7901,0.3724
10201,2025,13,3,3.809,4.343,4.2229,5,8.9919,7.0257,0.4047
10202,2020,8,3,3.7714,3.5972,3.0439,3.7485,8.4324,12.6736,0.4513
10202,2021,8,3,3.341,3.9881,3.5016,4.0879,8.4295,11.9062,0.4336
10202,2022,8,3,3.4281,4.0261,3.2038,4.3217,8.3864,12.2565,0.411
10202,2023,8,3,3.6578,3.6047,3.9124,4.5577,8.3815,14.0534,0.4219
10202,2024,8,3,4.6238,4.0136,3.9152,4.0245,8.3906,11.6285,0.4502
10202,2025,8,3,3.9787,4.0873,4.3722,4.554,8.3038,14.2444,0.4668
10203,2020,16,2,4.0922,3.5266,3.4546,4.2447,10.2572,12.9966,0.4551
10203,2021,16,2,4.3036,4.2132,3.3934,4.7345,10.1361,12.5107,0.495
10203,2022,16,2,3.9975,4.1268,3.7839,4.7236,10.2309,13.197,0.478
10203,2023,16,2,4.0364,3.9628,4.4982,4.6387,10.1915,11.8491,0.4615
10203,2024,16,2,4.8811,4.3335,4.3771,5,9.9673,12.7457,0.4661
10203,2025,16,2,4.4276,4.6112,4.1081,5,10.2382,14.4352,0.4711
10204,2020,1,2,3.4815,3.7854,3.6016,4.2782,9.1447,14.9028,0.4683
10204,2021,1,2,3.7391,4.1499,3.318,5,9.0658,15.8453,0.4548
10204,2022,1,2,4.0379,4.3574,3.926,4.7473,9.1088,15.1222,0.4371
10204,2023,1,2,3.9108,4.8779,3.5783,5,9.0222,17.4532,0.4634
10204,2024,1,2,3.8723,4.3921,4.0326,5,8.9023,16.094,0.4709
10204,2025,1,2,4.3028,4.5056,4.2216,5,9.0912,15.1932,0.4735
10205,2020,25,2,2.8945,3.7027,3.4246,3.9371,8.3302,8.6377,0.4161
10205,2021,25,2,3.0858,3.549,3.2883,4.1271,8.6877,9.6346,0.4214
10205,2022,25,2,3.6398,3.8052,3.9083,4.0979,8.6612,9.2469,0.3979
10205,2023,25,2,3.9271,4.1981,4.1384,4.5015,8.3795,9.0385,0.4166
10205,2024,25,2,3.9115,4.1633,3.2309,3.8608,8.6117,8.9292,0.409
10205,2025,25,2,4.3941,4.1286,4.4134,5,8.664,10.8638,0.4316
10206,2020,17,2,3.3421,3.704,3.8217,4.1801,8.3957,14.2642,0.4713
10206,2021,17,2,3.8117,3.6944,3.8549,4.2088,8.4463,13.0012,0.4473
10206,2022,17,2,3.942,4.1129,4.0293,4.6471,8.2999,14.9048,0.4537
10206,2023,17,2,3.667,4.0277,3.9867,4.8708,8.5153,14.3751,0.449
10206,2024,17,2,4.2078,4.5866,4.4869,4.8847,8.5844,14.7906,0.4451
10206,2025,17,2,4.0314,4.9194,4.3389,5,8.4309,15.9243,0.451
10207,2020,16,2,4.2577,4.1427,3.8461,4.1464,8.4846,13.5379,0.3747
10207,2021,16,2,3.2978,3.897,3.9646,4.3221,8.6665,12.6806,0.4004
10207,2022,16,2,3.9498,4.0373,3.689,5,8.726,14.3921,0.4058
10207,2023,16,2,3.987,4.6497,3.4167,4.8196,8.8115,15.209,0.3779
10207,2024,16,2,4.0932,4.627,4.3372,4.8078,8.6517,14.8287,0.3798
10207,2025,16,2,4.4677,4.4976,4.4222,5,8.5918,15.2376,0.3876
10208,2020,26,3,2.9828,3.8172,3.0648,4.2858,9.7536,9.4186,0.4108
10208,2021,26,3,3.3897,3.6321,2.8454,3.7093,9.7542,9.702,0.3984
10208,2022,26,3,3.0194,4.1499,3.7206,4.381,9.6661,10.8038,0.4094
10208,2023,26,3,3.8767,3.5722,3.7252,4.7237,9.8249,11.8536,0.4165
10208,2024,26,3,3.9428,4.4934,3.8947,4.9678,9.7142,10.6235,0.4044
10208,2025,26,3,4.2545,3.5757,4.0945,4.7714,9.7762,13.5579,0.432
10209,2020,2,2,3.7286,3.5737,3.1364,3.9991,8.8567,10.0787,0.4481
10209,2021,2,2,3.4646,4.3721,3.4753,4.3119,9.0013,10.9256,0.4357
10209,2022,2,2,3.8143,4.1636,3.5012,4.9396,9.0499,9.7258,0.4322
10209,2023,2,2,4.5238,4.1068,3.8174,5,9.2201,9.8044,0.4034
10209,2024,2,2,3.9433,4.3423,4.2855,4.5416,9.1557,12.0564,0.4599
10209,2025,2,2,4.2268,4.243,4.854,4.755,9.2119,9.774,0.4452
10210,2020,15,2,3.9429,3.8519,4.0017,4.3499,9.8627,13.4304,0.4363
10210,2021,15,2,3.7431,4.1891,3.7896,4.0727,9.7813,11.5428,0.4537
10210,2022,15,2,3.7616,4.018,3.8421,5,9.7877,14.4967,0.4488
10210,2023,15,2,4.4992,4.1813,3.604,5,9.8773,14.5197,0.438
10210,2024,15,2,4.5137,4.5883,4.369,4.5622,9.9101,14.5991,0.453
10210,2025,15,2,4.6606,4.7533,4.448,5,9.91,14.7998,0.4531
10211,2020,24,3,2.9398,2.9535,3.056,4.045,8.567,9.3507,0.3541
10211,2021,24,3,2.9271,2.7837,3.2049,3.6346,8.6463,9.0564,0.3297
10211,2022,24,3,3.5316,3.1149,3.4865,3.8471,8.6121,8.5737,0.3577
10211,2023,24,3,4.0793,3.6831,4.1054,4.0038,8.6366,9.0545,0.3633
10211,2024,24,3,4.0308,3.9342,3.9794,4.4328,8.7456,8.559,0.3733
10211,2025,24,3,3.9211,3.6362,4.2975,4.5228,8.5145,8.8714,0.3791
10212,2020,27,2,3.8162,3.8836,3.3038,4.6718,9.1355,13.6729,0.4792
10212,2021,27,2,3.6967,3.7328,3.5146,4.6125,9.5245,13.8261,0.4476
10212,2022,27,2,4.5419,4.2151,3.7593,5,9.4059,14.8183,0.4582
10212,2023,27,2,4.3178,4.3365,3.8126,4.8969,9.5911,14.4443,0.4523
10212,2024,27,2,4.3985,4.2889,4.2986,4.9321,9.3695,13.6295,0.4588
10212,2025,27,2,4.4644,4.7527,4.2365,5,9.3404,15.9462,0.4637
10213,2020,3,3,2.9491,3.1097,3.1232,3.9947,10.0699,8.723,0.3723
10213,2021,3,3,3.5906,3.6283,3.3943,3.7102,9.7864,8.9433,0.3672
10213,2022,3,3,3.8888,3.8338,3.3136,4.7457,9.9345,8.9577,0.3374
10213,2023,3,3,4.0306,3.8874,3.6613,4.2443,9.8043,9.2806,0.4055
10213,2024,3,3,4.1395,3.6631,3.7787,4.8235,9.718,7.8779,0.3672
10213,2025,3,3,4.352,3.8778,3.565,4.7197,9.9857,10.4109,0.3457
10214,2020,31,2,3.9252,4.2454,3.5661,4.4872,9.8236,15.4553,0.5175
10214,2021,31,2,4.4462,3.7301,3.9806,4.5486,9.7866,13.4813,0.51
10214,2022,31,2,3.9042,4.1758,4.1976,4.896,9.6899,13.5242,0.4906
